type,part_of_speech,source_section,line,english,japanese,explanation,example_1_en,example_1_ja,example_2_en,example_2_ja,review_status
phrase,phrase,legacyPhrases,170,Where is the boarding gate?,搭乗口はどこですか,空港で最重要レベルに実用的な表現です。gate 番号がわかっていても方向確認に使えます。,,,,,phrase
phrase,phrase,legacyPhrases,171,Be careful of slippery floors.,床が滑りやすいので気をつけてください,be careful of ... は「〜に注意する」「〜に気をつける」という意味の熟語で、人、物、場所、状況など具体的な対象に対して注意を促す際に使われます。危険なものや注意すべき対象の前に置いて使います。ここでは slippery floors で「滑りやすい床」に注意を促しています。,,,,,phrase
phrase,phrase,basicPhraseExpansion,178,Good morning.,おはようございます,,,,,,phrase
phrase,phrase,basicPhraseExpansion,179,Good afternoon.,こんにちは,,,,,,phrase
phrase,phrase,basicPhraseExpansion,180,Good evening.,こんばんは,,,,,,phrase
phrase,phrase,basicPhraseExpansion,181,See you later.,またあとで,,,,,,phrase
phrase,phrase,basicPhraseExpansion,182,See you tomorrow.,また明日,,,,,,phrase
phrase,phrase,basicPhraseExpansion,183,Have a nice day.,よい一日を,,,,,,phrase
phrase,phrase,basicPhraseExpansion,184,Have a good trip.,よい旅を,,,,,,phrase
phrase,phrase,basicPhraseExpansion,185,Take care.,気をつけて,,,,,,phrase
phrase,phrase,basicPhraseExpansion,186,Welcome back.,おかえりなさい,,,,,,phrase
phrase,phrase,basicPhraseExpansion,187,Long time no see.,久しぶりですね,,,,,,phrase
phrase,phrase,basicPhraseExpansion,188,How was your day?,今日はどんな一日でしたか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,189,I'm ready.,準備できています,,,,,,phrase
phrase,phrase,basicPhraseExpansion,190,I'm coming.,今行きます,,,,,,phrase
phrase,phrase,basicPhraseExpansion,191,It's okay.,大丈夫です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,192,That's fine.,それで大丈夫です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,193,Sounds great.,よさそうです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,194,I'm excited.,わくわくしています,,,,,,phrase
phrase,phrase,basicPhraseExpansion,195,I'm nervous.,緊張しています,,,,,,phrase
phrase,phrase,basicPhraseExpansion,196,I'm happy.,うれしいです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,199,I'm thirsty.,のどが渇いています,,,,,,phrase
phrase,phrase,basicPhraseExpansion,200,I'm cold.,寒いです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,201,I'm hot.,暑いです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,202,I'm sleepy.,眠いです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,203,I'm busy.,忙しいです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,204,I'm free now.,今は空いています,,,,,,phrase
phrase,phrase,basicPhraseExpansion,205,I'm at home.,家にいます,,,,,,phrase
phrase,phrase,basicPhraseExpansion,206,I'm outside.,外にいます,,,,,,phrase
phrase,phrase,basicPhraseExpansion,207,I'm in a hurry.,急いでいます,,,,,,phrase
phrase,phrase,basicPhraseExpansion,208,I need water.,水が必要です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,209,I need help.,助けが必要です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,210,I need a break.,少し休憩が必要です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,211,I need a pen.,ペンが必要です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,212,I need a charger.,充電器が必要です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,213,I want coffee.,コーヒーが欲しいです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,214,I want tea.,お茶が欲しいです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,215,I want some rest.,少し休みたいです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,216,I feel better.,気分がよくなりました,,,,,,phrase
phrase,phrase,basicPhraseExpansion,217,I feel sick.,気分が悪いです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,220,Please wait here.,ここで待ってください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,221,Please sit down.,座ってください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,222,Please open the door.,ドアを開けてください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,223,Please close the window.,窓を閉めてください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,224,Please look at this.,これを見てください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,225,Please read this.,これを読んでください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,226,Please write your name.,名前を書いてください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,227,Please speak louder.,もう少し大きな声で話してください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,228,"Say it again, please.",もう一度言ってください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,229,"Say that slowly, please.",それをゆっくり言ってください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,230,What is your name?,お名前は何ですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,231,How do you spell it?,それはどうつづりますか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,232,What time is it?,何時ですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,233,What day is it today?,今日は何曜日ですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,234,Can you help me?,手伝ってもらえますか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,235,Can you repeat that?,それを繰り返してもらえますか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,236,Do you understand?,わかりますか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,237,I have a question.,質問があります,,,,,,phrase
phrase,phrase,basicPhraseExpansion,238,I forgot.,忘れました,,,,,,phrase
phrase,phrase,basicPhraseExpansion,241,I want this one.,これが欲しいです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,242,I don't need a bag.,袋はいりません,,,,,,phrase
phrase,phrase,basicPhraseExpansion,243,Please make it hot.,温かくしてください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,244,Please make it cold.,冷たくしてください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,245,Just a little.,少しだけで大丈夫です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,246,That's enough.,それで十分です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,247,I like this color.,この色が好きです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,248,This is too big.,これは大きすぎます,,,,,,phrase
phrase,phrase,basicPhraseExpansion,249,This is too small.,これは小さすぎます,,,,,,phrase
phrase,phrase,basicPhraseExpansion,250,Do you have a larger size?,もっと大きいサイズはありますか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,251,Do you have a smaller size?,もっと小さいサイズはありますか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,252,Can I try this on?,これを試着できますか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,253,Where is the cashier?,レジはどこですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,254,I'd like some water.,お水をお願いします,,,,,,phrase
phrase,phrase,basicPhraseExpansion,255,I'd like some bread.,パンをお願いします,,,,,,phrase
phrase,phrase,basicPhraseExpansion,256,"No ice, please.",氷なしでお願いします,,,,,,phrase
phrase,phrase,basicPhraseExpansion,257,"More water, please.",お水をもう少しお願いします,,,,,,phrase
phrase,phrase,basicPhraseExpansion,258,Is this fresh?,これは新鮮ですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,259,This looks good.,おいしそうです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,260,I'll take it.,これにします,,,,,,phrase
phrase,phrase,basicPhraseExpansion,263,Where is the bathroom?,トイレはどこですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,264,Where is the exit?,出口はどこですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,265,Where is the entrance?,入口はどこですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,266,Where is the bus stop?,バス停はどこですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,267,Where is the hotel?,ホテルはどこですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,268,Where is the park?,公園はどこですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,269,Where is the supermarket?,スーパーはどこですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,270,Where is the pharmacy?,薬局はどこですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,271,Is it far?,遠いですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,272,Is it near here?,この近くですか,,,,,,phrase
phrase,phrase,basicPhraseExpansion,273,Go straight.,まっすぐ進んでください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,274,Turn left here.,ここで左に曲がってください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,275,Turn right there.,あそこで右に曲がってください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,276,It's on this street.,この通りにあります,,,,,,phrase
phrase,phrase,basicPhraseExpansion,277,It's across the street.,道の向かい側です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,278,It's next to the station.,駅の隣です,,,,,,phrase
phrase,phrase,basicPhraseExpansion,279,It's behind the building.,建物の後ろです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,281,Please show me on the map.,地図で見せてください,,,,,,phrase
phrase,phrase,basicPhraseExpansion,282,Let's go upstairs.,上に行きましょう,,,,,,phrase
phrase,phrase,basicPhraseExpansion,285,It's early.,まだ早いです,,,,,,phrase
phrase,phrase,basicPhraseExpansion,286,It's late.,もう遅いです,,,,,,phrase
